ID,Symbol,Time,Price,Volume
1741,YHOO,20:37:16.417193,48.36,10619111
1742,INTC,20:37:16.417193,37.175,6290488
1743,FB,20:37:16.417193,147.29,6104138
1744,AAPL,20:37:16.417193,143.795,8701194
1745,IBM,20:37:16.417193,160.16,2464703
1746,MSFT,20:37:16.417193,67.925,12690417
1747,TWTR,20:37:16.417193,16.555,28103988
1748,HPQ,20:37:16.417193,18.755,3388119
1749,GOOGL,20:37:16.417193,888.9551,805557
1750,AMZN,20:37:16.417193,919.7893,901137
1751,YHOO,20:38:18.367960,48.36,10619111
1752,INTC,20:38:18.367960,37.12,556320
1753,FB,20:38:18.367960,147.34,6444165
1754,AAPL,20:38:18.367960,143.7799,8727525
1755,IBM,20:38:18.367960,160.1,1889709
1756,MSFT,20:38:18.367960,67.665,5234474
1757,TWTR,20:38:18.367960,16.555,28103988
1758,HPQ,20:38:18.367960,18.78,4602102
1759,GOOGL,20:38:18.367960,889.14,1323297
1760,AMZN,20:38:18.367960,919.7893,901137
1761,YHOO,20:39:20.015495,48.36,10619111
1762,INTC,20:39:20.015495,37.09,13675673
1763,FB,20:39:20.015495,147.7,4110513
1764,AAPL,20:39:20.015495,143.79,13994229
1765,IBM,20:39:20.015495,160.21,1711691
1766,MSFT,20:39:20.015495,67.665,5234474
1767,TWTR,20:39:20.015495,16.555,28103988
1768,HPQ,20:39:20.015495,18.755,3388119
1769,GOOGL,20:39:20.015495,890.46,1214833
1770,AMZN,20:39:20.015495,918.38,2653539
1771,YHOO,20:40:21.572978,48.36,10619111
1772,INTC,20:40:21.572978,37.105,11201781
1773,FB,20:40:21.572978,147.34,6444165
1774,AAPL,20:40:21.572978,143.795,8701194
1775,IBM,20:40:21.572978,160.21,1711691
1776,MSFT,20:40:21.572978,67.925,12690417
1777,TWTR,20:40:21.572978,16.555,28103988
1778,HPQ,20:40:21.572978,18.755,5074327
1779,GOOGL,20:40:21.572978,890.46,1214833
1780,AMZN,20:40:21.572978,920.6,67782
1781,YHOO,20:41:23.471328,48.36,10619111
1782,INTC,20:41:23.471328,37.12,556320
1783,FB,20:41:23.471328,147.29,6104138
1784,AAPL,20:41:23.471328,143.77,7035709
1785,IBM,20:41:23.471328,160.21,1711691
1786,MSFT,20:41:23.471328,67.925,12690417
1787,TWTR,20:41:23.471328,16.5,28705079
1788,HPQ,20:41:23.471328,18.755,5074327
1789,GOOGL,20:41:23.471328,890.46,1214833
1790,AMZN,20:41:23.471328,920.6,67782
1791,YHOO,20:42:25.199288,48.235,6700025
1792,INTC,20:42:25.199288,37.105,11201781
1793,FB,20:42:25.199288,146.56,12394959
1794,AAPL,20:42:25.199288,143.79,13994229
1795,IBM,20:42:25.199288,160.16,2464703
1796,MSFT,20:42:25.199288,67.925,12690417
1797,TWTR,20:42:25.199288,16.5,28705079
1798,HPQ,20:42:25.199288,18.63,7950652
1799,GOOGL,20:42:25.199288,890.46,1214833
1800,AMZN,20:42:25.199288,918.38,2653539
1801,YHOO,20:43:26.804483,48.2,5568096
1802,INTC,20:43:26.804483,37.12,556320
1803,FB,20:43:26.804483,147.29,6104138
1804,AAPL,20:43:26.804483,143.77,7035709
1805,IBM,20:43:26.804483,160.16,2464703
1806,MSFT,20:43:26.804483,67.995,10611289
1807,TWTR,20:43:26.804483,16.555,28103988
1808,HPQ,20:43:26.804483,18.78,4602102
1809,GOOGL,20:43:26.804483,888.9551,805557
1810,AMZN,20:43:26.804483,918.38,2653539
1811,YHOO,20:44:28.412277,48.36,10619111
1812,INTC,20:44:28.412277,37.09,13675673
1813,FB,20:44:28.412277,147.29,6104138
1814,AAPL,20:44:28.412277,143.7799,8727525
1815,IBM,20:44:28.412277,160.16,2464703
1816,MSFT,20:44:28.412277,67.83,26190770
1817,TWTR,20:44:28.412277,16.49,25847151
1818,HPQ,20:44:28.412277,18.77,10215295
1819,GOOGL,20:44:28.412277,891.44,2142286
1820,AMZN,20:44:28.412277,918.38,2653539
1821,YHOO,20:45:30.155921,48.28,7060426
1822,INTC,20:45:30.155921,37.175,6290488
1823,FB,20:45:30.155921,147.7,4110513
1824,AAPL,20:45:30.155921,143.77,7035709
1825,IBM,20:45:30.155921,160.21,1711691
1826,MSFT,20:45:30.155921,67.925,12690417
1827,TWTR,20:45:30.155921,16.5,28705079
1828,HPQ,20:45:30.155921,18.755,5074327
1829,GOOGL,20:45:30.155921,890.46,1214833
1830,AMZN,20:45:30.155921,920.6,67782
1831,YHOO,20:46:32.067954,48.28,7060426
1832,INTC,20:46:32.067954,37.43,1681843
1833,FB,20:46:32.067954,147.34,6444165
1834,AAPL,20:46:32.067954,143.79,13994229
1835,IBM,20:46:32.067954,160.21,1711691
1836,MSFT,20:46:32.067954,67.995,10611289
1837,TWTR,20:46:32.067954,16.5,28705079
1838,HPQ,20:46:32.067954,18.755,5074327
1839,GOOGL,20:46:32.067954,891.44,2142286
1840,AMZN,20:46:32.067954,920.0,910846
1841,YHOO,20:47:33.726082,48.28,7060426
1842,INTC,20:47:33.726082,37.43,1681843
1843,FB,20:47:33.726082,147.34,6444165
1844,AAPL,20:47:33.726082,143.79,13994229
1845,IBM,20:47:33.726082,160.21,1711691
1846,MSFT,20:47:33.726082,67.665,5234474
1847,TWTR,20:47:33.726082,16.5684,31202125
1848,HPQ,20:47:33.726082,18.78,4602102
1849,GOOGL,20:47:33.726082,891.44,2142286
1850,AMZN,20:47:33.726082,920.0,910846
1851,YHOO,20:48:35.378467,48.36,10619111
1852,INTC,20:48:35.378467,37.12,556320
1853,FB,20:48:35.378467,147.7,4110513
1854,AAPL,20:48:35.378467,143.7799,8727525
1855,IBM,20:48:35.378467,160.21,1711691
1856,MSFT,20:48:35.378467,67.995,10611289
1857,TWTR,20:48:35.378467,16.555,28103988
1858,HPQ,20:48:35.378467,18.755,3388119
1859,GOOGL,20:48:35.378467,888.9551,805557
1860,AMZN,20:48:35.378467,920.6,67782
1861,YHOO,20:49:36.980042,48.28,7060426
1862,INTC,20:49:36.980042,37.12,556320
1863,FB,20:49:36.980042,147.34,6444165
1864,AAPL,20:49:36.980042,143.7799,8727525
1865,IBM,20:49:36.980042,160.21,1711691
1866,MSFT,20:49:36.980042,67.925,12690417
1867,TWTR,20:49:36.980042,16.49,25847151
1868,HPQ,20:49:36.980042,18.755,5074327
1869,GOOGL,20:49:36.980042,892.39,1413105
1870,AMZN,20:49:36.980042,920.0,910846
1871,YHOO,20:50:38.651252,48.28,7060426
1872,INTC,20:50:38.651252,37.175,6290488
1873,FB,20:50:38.651252,147.26,163107
1874,AAPL,20:50:38.651252,143.77,7035709
1875,IBM,20:50:38.651252,160.18,2580906
1876,MSFT,20:50:38.651252,67.925,12690417
1877,TWTR,20:50:38.651252,16.5,28705079
1878,HPQ,20:50:38.651252,18.755,3388119
1879,GOOGL,20:50:38.651252,888.9551,805557
1880,AMZN,20:50:38.651252,920.6,67782
1881,YHOO,20:51:40.199232,48.36,10619111
1882,INTC,20:51:40.199232,37.175,6290488
1883,FB,20:51:40.199232,147.34,6444165
1884,AAPL,20:51:40.199232,143.77,7035709
1885,IBM,20:51:40.199232,160.21,1711691
1886,MSFT,20:51:40.199232,67.925,12690417
1887,TWTR,20:51:40.199232,16.5,28705079
1888,HPQ,20:51:40.199232,18.77,10215295
1889,GOOGL,20:51:40.199232,892.39,1413105
1890,AMZN,20:51:40.199232,920.6,67782
1891,YHOO,20:52:41.828294,48.28,7060426
1892,INTC,20:52:41.828294,37.12,556320
1893,FB,20:52:41.828294,147.29,6104138
1894,AAPL,20:52:41.828294,143.795,8701194
1895,IBM,20:52:41.828294,160.18,2580906
1896,MSFT,20:52:41.828294,67.925,12690417
1897,TWTR,20:52:41.828294,16.5684,31202125
1898,HPQ,20:52:41.828294,18.755,3388119
1899,GOOGL,20:52:41.828294,891.44,2142286
1900,AMZN,20:52:41.828294,920.6,67782
1901,YHOO,20:53:43.334600,48.235,6700025
1902,INTC,20:53:43.334600,37.175,6290488
1903,FB,20:53:43.334600,146.56,12394959
1904,AAPL,20:53:43.334600,143.79,13994229
1905,IBM,20:53:43.334600,160.16,2464703
1906,MSFT,20:53:43.334600,67.995,10611289
1907,TWTR,20:53:43.334600,16.555,28103988
1908,HPQ,20:53:43.334600,18.77,10215295
1909,GOOGL,20:53:43.334600,888.9551,805557
1910,AMZN,20:53:43.334600,918.38,2653539
1911,YHOO,20:54:45.590722,48.36,10619111
1912,INTC,20:54:45.590722,37.43,1681843
1913,FB,20:54:45.590722,147.29,6104138
1914,AAPL,20:54:45.590722,143.7799,8727525
1915,IBM,20:54:45.590722,160.1,1889709
1916,MSFT,20:54:45.590722,67.925,12690417
1917,TWTR,20:54:45.590722,16.5684,31202125
1918,HPQ,20:54:45.590722,18.78,4602102
1919,GOOGL,20:54:45.590722,888.9551,805557
1920,AMZN,20:54:45.590722,918.38,2653539
1921,YHOO,20:55:47.218202,48.235,6700025
1922,INTC,20:55:47.218202,37.09,13675673
1923,FB,20:55:47.218202,147.29,6104138
1924,AAPL,20:55:47.218202,143.77,7035709
1925,IBM,20:55:47.218202,160.1,1889709
1926,MSFT,20:55:47.218202,67.665,5234474
1927,TWTR,20:55:47.218202,16.49,25847151
1928,HPQ,20:55:47.218202,18.755,3388119
1929,GOOGL,20:55:47.218202,890.46,1214833
1930,AMZN,20:55:47.218202,920.6,67782
1931,YHOO,20:56:48.892557,48.2,5568096
1932,INTC,20:56:48.892557,37.09,13675673
1933,FB,20:56:48.892557,147.26,163107
1934,AAPL,20:56:48.892557,143.77,7035709
1935,IBM,20:56:48.892557,160.21,1711691
1936,MSFT,20:56:48.892557,68.225,1818421
1937,TWTR,20:56:48.892557,16.5684,31202125
1938,HPQ,20:56:48.892557,18.755,3388119
1939,GOOGL,20:56:48.892557,888.9551,805557
1940,AMZN,20:56:48.892557,919.7893,901137
1941,YHOO,20:57:50.503292,48.26,4053137
1942,INTC,20:57:50.503292,37.09,13675673
1943,FB,20:57:50.503292,147.26,163107
1944,AAPL,20:57:50.503292,143.77,7035709
1945,IBM,20:57:50.503292,160.1,1889709
1946,MSFT,20:57:50.503292,68.225,1818421
1947,TWTR,20:57:50.503292,16.5,28705079
1948,HPQ,20:57:50.503292,18.755,3388119
1949,GOOGL,20:57:50.503292,890.46,1214833
1950,AMZN,20:57:50.503292,918.38,2653539
1951,YHOO,20:58:52.199255,48.2,5568096
1952,INTC,20:58:52.199255,37.12,556320
1953,FB,20:58:52.199255,147.26,163107
1954,AAPL,20:58:52.199255,143.77,7035709
1955,IBM,20:58:52.199255,160.21,1711691
1956,MSFT,20:58:52.199255,68.225,1818421
1957,TWTR,20:58:52.199255,16.555,28103988
1958,HPQ,20:58:52.199255,18.77,10215295
1959,GOOGL,20:58:52.199255,891.44,2142286
1960,AMZN,20:58:52.199255,920.0,910846
1961,YHOO,20:59:53.886727,48.235,6700025
1962,INTC,20:59:53.886727,37.175,6290488
1963,FB,20:59:53.886727,147.34,6444165
1964,AAPL,20:59:53.886727,143.7799,8727525
1965,IBM,20:59:53.886727,160.1,1889709
1966,MSFT,20:59:53.886727,67.925,12690417
1967,TWTR,20:59:53.886727,16.5684,31202125
1968,HPQ,20:59:53.886727,18.77,10215295
1969,GOOGL,20:59:53.886727,890.46,1214833
1970,AMZN,20:59:53.886727,918.38,2653539
1971,YHOO,21:00:55.720299,48.235,6700025
1972,INTC,21:00:55.720299,37.43,1681843
1973,FB,21:00:55.720299,147.26,163107
1974,AAPL,21:00:55.720299,143.79,13994229
1975,IBM,21:00:55.720299,160.1,1889709
1976,MSFT,21:00:55.720299,67.995,10611289
1977,TWTR,21:00:55.720299,16.5684,31202125
1978,HPQ,21:00:55.720299,18.755,3388119
1979,GOOGL,21:00:55.720299,888.9551,805557
1980,AMZN,21:00:55.720299,919.7893,901137
1981,YHOO,21:01:57.279385,48.28,7060426
1982,INTC,21:01:57.279385,37.12,556320
1983,FB,21:01:57.279385,147.34,6444165
1984,AAPL,21:01:57.279385,143.77,7035709
1985,IBM,21:01:57.279385,160.21,1711691
1986,MSFT,21:01:57.279385,68.225,1818421
1987,TWTR,21:01:57.279385,16.49,25847151
1988,HPQ,21:01:57.279385,18.77,10215295
1989,GOOGL,21:01:57.279385,890.46,1214833
1990,AMZN,21:01:57.279385,920.6,67782
1991,YHOO,21:02:59.590085,48.2,5568096
1992,INTC,21:02:59.590085,37.09,13675673
1993,FB,21:02:59.590085,147.34,6444165
1994,AAPL,21:02:59.590085,143.795,8701194
1995,IBM,21:02:59.590085,160.16,2464703
1996,MSFT,21:02:59.590085,68.225,1818421
1997,TWTR,21:02:59.590085,16.555,28103988
1998,HPQ,21:02:59.590085,18.77,10215295
1999,GOOGL,21:02:59.590085,891.44,2142286
2000,AMZN,21:02:59.590085,920.6,67782
2001,YHOO,21:04:01.175578,48.2,5568096
2002,INTC,21:04:01.175578,37.09,13675673
2003,FB,21:04:01.175578,147.7,4110513
2004,AAPL,21:04:01.175578,143.79,13994229
2005,IBM,21:04:01.175578,160.21,1711691
2006,MSFT,21:04:01.175578,68.225,1818421
2007,TWTR,21:04:01.175578,16.555,28103988
2008,HPQ,21:04:01.175578,18.755,5074327
2009,GOOGL,21:04:01.175578,892.39,1413105
2010,AMZN,21:04:01.175578,919.7893,901137
2011,YHOO,21:05:02.770718,48.2,5568096
2012,INTC,21:05:02.770718,37.09,13675673
2013,FB,21:05:02.770718,147.29,6104138
2014,AAPL,21:05:02.770718,143.795,8701194
2015,IBM,21:05:02.770718,160.21,1711691
2016,MSFT,21:05:02.770718,68.27,33766948
2017,TWTR,21:05:02.770718,16.5684,31202125
2018,HPQ,21:05:02.770718,18.755,5074327
2019,GOOGL,21:05:02.770718,889.14,1323297
2020,AMZN,21:05:02.770718,918.38,2653539
2021,YHOO,21:06:08.647488,48.2,5568096
2022,INTC,21:06:08.647488,37.43,1681843
2023,FB,21:06:08.647488,147.26,163107
2024,AAPL,21:06:08.647488,143.77,7035709
2025,IBM,21:06:08.647488,160.1,1889709
2026,MSFT,21:06:08.647488,68.225,1818421
2027,TWTR,21:06:08.647488,16.5,28705079
2028,HPQ,21:06:08.647488,18.78,4602102
2029,GOOGL,21:06:08.647488,890.46,1214833
2030,AMZN,21:06:08.647488,918.38,2653539
2031,YHOO,21:07:10.465352,48.36,10619111
2032,INTC,21:07:10.465352,37.12,556320
2033,FB,21:07:10.465352,147.29,6104138
2034,AAPL,21:07:10.465352,143.79,13994229
2035,IBM,21:07:10.465352,160.21,1711691
2036,MSFT,21:07:10.465352,68.225,1818421
2037,TWTR,21:07:10.465352,16.5,28705079
2038,HPQ,21:07:10.465352,18.78,4602102
2039,GOOGL,21:07:10.465352,889.14,1323297
2040,AMZN,21:07:10.465352,919.7893,901137
2041,YHOO,21:08:11.975710,48.2,5568096
2042,INTC,21:08:11.975710,37.43,39276101
2043,FB,21:08:11.975710,147.7,4110513
2044,AAPL,21:08:11.975710,143.795,8701194
2045,IBM,21:08:11.975710,160.16,2464703
2046,MSFT,21:08:11.975710,67.925,12690417
2047,TWTR,21:08:11.975710,16.5684,31202125
2048,HPQ,21:08:11.975710,18.78,4602102
2049,GOOGL,21:08:11.975710,892.39,1413105
2050,AMZN,21:08:11.975710,919.7893,901137
2051,YHOO,21:09:13.589303,48.2,5568096
2052,INTC,21:09:13.589303,37.12,556320
2053,FB,21:09:13.589303,147.29,6104138
2054,AAPL,21:09:13.589303,143.7799,8727525
2055,IBM,21:09:13.589303,160.21,1711691
2056,MSFT,21:09:13.589303,68.225,1818421
2057,TWTR,21:09:13.589303,16.49,25847151
2058,HPQ,21:09:13.589303,18.755,3388119
2059,GOOGL,21:09:13.589303,891.44,2142286
2060,AMZN,21:09:13.589303,918.38,5134768
2061,YHOO,21:10:15.268728,48.36,10619111
2062,INTC,21:10:15.268728,37.43,1681843
2063,FB,21:10:15.268728,147.26,163107
2064,AAPL,21:10:15.268728,143.7799,8727525
2065,IBM,21:10:15.268728,160.21,1711691
2066,MSFT,21:10:15.268728,67.925,12690417
2067,TWTR,21:10:15.268728,16.5,28705079
2068,HPQ,21:10:15.268728,18.755,3388119
2069,GOOGL,21:10:15.268728,890.46,1214833
2070,AMZN,21:10:15.268728,918.38,5134768
2071,YHOO,21:11:16.849485,48.235,6700025
2072,INTC,21:11:16.849485,37.43,1681843
2073,FB,21:11:16.849485,147.29,6104138
2074,AAPL,21:11:16.849485,143.79,13994229
2075,IBM,21:11:16.849485,160.32,4122468
2076,MSFT,21:11:16.849485,67.995,10611289
2077,TWTR,21:11:16.849485,16.5,28705079
2078,HPQ,21:11:16.849485,18.755,5074327
2079,GOOGL,21:11:16.849485,892.39,1413105
2080,AMZN,21:11:16.849485,918.38,5134768
2081,YHOO,21:12:19.111473,48.2,5568096
2082,INTC,21:12:19.111473,37.43,39276101
2083,FB,21:12:19.111473,147.26,163107
2084,AAPL,21:12:19.111473,143.7799,8727525
2085,IBM,21:12:19.111473,160.16,2464703
2086,MSFT,21:12:19.111473,67.925,12690417
2087,TWTR,21:12:19.111473,16.5,28705079
2088,HPQ,21:12:19.111473,18.755,3388119
2089,GOOGL,21:12:19.111473,888.9551,805557
2090,AMZN,21:12:19.111473,918.38,5134768
2091,YHOO,21:13:20.796212,48.2,5568096
2092,INTC,21:13:20.796212,37.43,39276101
2093,FB,21:13:20.796212,147.34,6444165
2094,AAPL,21:13:20.796212,143.79,14173311
2095,IBM,21:13:20.796212,160.18,2580906
2096,MSFT,21:13:20.796212,67.925,12690417
2097,TWTR,21:13:20.796212,16.5,28705079
2098,HPQ,21:13:20.796212,18.78,4602102
2099,GOOGL,21:13:20.796212,888.9551,805557
2100,AMZN,21:13:20.796212,919.7893,901137
2101,YHOO,21:14:22.604864,48.36,10619111
2102,INTC,21:14:22.604864,37.175,6290488
2103,FB,21:14:22.604864,147.7,4110513
2104,AAPL,21:14:22.604864,143.795,8701194
2105,IBM,21:14:22.604864,160.16,2464703
2106,MSFT,21:14:22.604864,67.925,12690417
2107,TWTR,21:14:22.604864,16.5,28705079
2108,HPQ,21:14:22.604864,18.755,3388119
2109,GOOGL,21:14:22.604864,888.9551,805557
2110,AMZN,21:14:22.604864,920.0,910846
2111,YHOO,21:15:24.305815,48.36,10619111
2112,INTC,21:15:24.305815,37.175,6290488
2113,FB,21:15:24.305815,147.26,163107
2114,AAPL,21:15:24.305815,143.79,14173311
2115,IBM,21:15:24.305815,160.16,2464703
2116,MSFT,21:15:24.305815,67.995,10611289
2117,TWTR,21:15:24.305815,16.5684,31202125
2118,HPQ,21:15:24.305815,18.755,3388119
2119,GOOGL,21:15:24.305815,888.9551,805557
2120,AMZN,21:15:24.305815,920.0,910846
2121,YHOO,21:16:26.031102,48.2,5568096
2122,INTC,21:16:26.031102,37.43,39276101
2123,FB,21:16:26.031102,146.56,12394959
2124,AAPL,21:16:26.031102,143.7799,8727525
2125,IBM,21:16:26.031102,160.32,4122468
2126,MSFT,21:16:26.031102,67.995,10611289
2127,TWTR,21:16:26.031102,16.5684,31202125
2128,HPQ,21:16:26.031102,18.755,5074327
2129,GOOGL,21:16:26.031102,892.39,1413105
2130,AMZN,21:16:26.031102,919.7893,901137
2131,YHOO,21:17:27.682409,48.235,6700025
2132,INTC,21:17:27.682409,37.43,39276101
2133,FB,21:17:27.682409,147.29,6104138
2134,AAPL,21:17:27.682409,143.79,14173311
2135,IBM,21:17:27.682409,160.32,4122468
2136,MSFT,21:17:27.682409,68.225,1818421
2137,TWTR,21:17:27.682409,15.82,79309104
2138,HPQ,21:17:27.682409,18.78,4602102
2139,GOOGL,21:17:27.682409,888.9551,805557
2140,AMZN,21:17:27.682409,918.38,2653539
2141,YHOO,21:18:29.257338,48.235,6700025
2142,INTC,21:18:29.257338,37.175,6290488
2143,FB,21:18:29.257338,147.34,6444165
2144,AAPL,21:18:29.257338,143.7799,8727525
2145,IBM,21:18:29.257338,160.16,2464703
2146,MSFT,21:18:29.257338,67.995,10611289
2147,TWTR,21:18:29.257338,16.5684,31202125
2148,HPQ,21:18:29.257338,18.755,3388119
2149,GOOGL,21:18:29.257338,890.46,1214833
2150,AMZN,21:18:29.257338,920.0,910846
2151,YHOO,21:19:31.133125,48.235,6700025
2152,INTC,21:19:31.133125,37.175,6290488
2153,FB,21:19:31.133125,147.29,6104138
2154,AAPL,21:19:31.133125,143.795,8701194
2155,IBM,21:19:31.133125,160.32,4122468
2156,MSFT,21:19:31.133125,68.225,1818421
2157,TWTR,21:19:31.133125,16.61,41088263
2158,HPQ,21:19:31.133125,18.77,10215295
2159,GOOGL,21:19:31.133125,888.9551,805557
2160,AMZN,21:19:31.133125,919.7893,901137
2161,YHOO,21:20:32.700471,48.2,5568096
2162,INTC,21:20:32.700471,37.43,1681843
2163,FB,21:20:32.700471,147.7,4110513
2164,AAPL,21:20:32.700471,143.79,14173311
2165,IBM,21:20:32.700471,160.32,4122468
2166,MSFT,21:20:32.700471,67.995,10611289
2167,TWTR,21:20:32.700471,16.61,41088163
2168,HPQ,21:20:32.700471,18.78,4602102
2169,GOOGL,21:20:32.700471,890.46,1214833
2170,AMZN,21:20:32.700471,919.7893,901137
2171,YHOO,21:21:34.422724,48.36,10619111
2172,INTC,21:21:34.422724,37.43,39276101
2173,FB,21:21:34.422724,147.7,4110513
2174,AAPL,21:21:34.422724,143.79,14173311
2175,IBM,21:21:34.422724,160.16,2464703
2176,MSFT,21:21:34.422724,68.225,1818421
2177,TWTR,21:21:34.422724,16.61,41088163
2178,HPQ,21:21:34.422724,18.77,9193686
2179,GOOGL,21:21:34.422724,892.39,1413105
2180,AMZN,21:21:34.422724,918.38,5134768
2181,YHOO,21:22:36.152045,48.28,7060426
2182,INTC,21:22:36.152045,37.43,39276101
2183,FB,21:22:36.152045,147.26,163107
2184,AAPL,21:22:36.152045,143.795,8701194
2185,IBM,21:22:36.152045,160.18,2580906
2186,MSFT,21:22:36.152045,67.995,10611289
2187,TWTR,21:22:36.152045,16.5,28705079
2188,HPQ,21:22:36.152045,18.755,5074327
2189,GOOGL,21:22:36.152045,891.44,2142286
2190,AMZN,21:22:36.152045,919.7893,901137
2191,YHOO,21:23:40.336859,48.235,6700025
2192,INTC,21:23:40.336859,37.175,6290488
2193,FB,21:23:40.336859,147.34,6444165
2194,AAPL,21:23:40.336859,143.79,13994229
2195,IBM,21:23:40.336859,160.06,4328001
2196,MSFT,21:23:40.336859,67.925,12690417
2197,TWTR,21:23:40.336859,16.5,28705079
2198,HPQ,21:23:40.336859,18.77,9193686
2199,GOOGL,21:23:40.336859,892.39,1413105
2200,AMZN,21:23:40.336859,919.7893,901137
2201,YHOO,21:24:41.929098,48.28,7060426
2202,INTC,21:24:41.929098,37.175,6290488
2203,FB,21:24:41.929098,147.7,11063247
2204,AAPL,21:24:41.929098,143.79,13994229
2205,IBM,21:24:41.929098,160.32,4122468
2206,MSFT,21:24:41.929098,67.925,12690417
2207,TWTR,21:24:41.929098,16.5,28705079
2208,HPQ,21:24:41.929098,18.78,4602102
2209,GOOGL,21:24:41.929098,892.39,1413105
2210,AMZN,21:24:41.929098,918.38,5134768
2211,YHOO,21:25:43.581898,48.28,7060426
2212,INTC,21:25:43.581898,37.12,556320
2213,FB,21:25:43.581898,147.26,163107
2214,AAPL,21:25:43.581898,143.79,14173311
2215,IBM,21:25:43.581898,160.16,2464703
2216,MSFT,21:25:43.581898,68.225,1818421
2217,TWTR,21:25:43.581898,16.61,41088263
2218,HPQ,21:25:43.581898,18.78,4602102
2219,GOOGL,21:25:43.581898,891.44,2142286
2220,AMZN,21:25:43.581898,919.7893,901137
2221,YHOO,21:26:46.003902,48.235,6700025
2222,INTC,21:26:46.003902,37.175,6290488
2223,FB,21:26:46.003902,147.34,6444165
2224,AAPL,21:26:46.003902,143.7799,8727525
2225,IBM,21:26:46.003902,160.18,2580906
2226,MSFT,21:26:46.003902,67.995,10611289
2227,TWTR,21:26:46.003902,16.61,41088263
2228,HPQ,21:26:46.003902,18.77,9193686
2229,GOOGL,21:26:46.003902,888.9551,805557
2230,AMZN,21:26:46.003902,918.38,2653539
2231,YHOO,21:27:47.579684,48.28,7060426
2232,INTC,21:27:47.579684,37.43,39276101
2233,FB,21:27:47.579684,147.7,4110513
2234,AAPL,21:27:47.579684,143.795,8701194
2235,IBM,21:27:47.579684,160.18,2580906
2236,MSFT,21:27:47.579684,67.995,10611289
2237,TWTR,21:27:47.579684,16.61,41088263
2238,HPQ,21:27:47.579684,18.755,5074327
2239,GOOGL,21:27:47.579684,890.46,1214833
2240,AMZN,21:27:47.579684,920.0,910846
2241,YHOO,21:28:49.422228,48.36,10619111
2242,INTC,21:28:49.422228,37.12,556320
2243,FB,21:28:49.422228,147.26,163107
2244,AAPL,21:28:49.422228,143.79,14173311
2245,IBM,21:28:49.422228,160.32,4122468
2246,MSFT,21:28:49.422228,67.995,10611289
2247,TWTR,21:28:49.422228,16.5,28705079
2248,HPQ,21:28:49.422228,18.78,4602102
2249,GOOGL,21:28:49.422228,890.46,1214833
2250,AMZN,21:28:49.422228,920.0,910846
2251,YHOO,21:29:51.046502,48.235,6700025
2252,INTC,21:29:51.046502,37.43,1681843
2253,FB,21:29:51.046502,147.7,11063247
2254,AAPL,21:29:51.046502,143.7799,8727525
2255,IBM,21:29:51.046502,160.16,2464703
2256,MSFT,21:29:51.046502,68.225,1818421
2257,TWTR,21:29:51.046502,16.5684,31202125
2258,HPQ,21:29:51.046502,18.77,10215295
2259,GOOGL,21:29:51.046502,889.14,1323297
2260,AMZN,21:29:51.046502,918.38,5134768
2261,YHOO,21:30:52.700430,48.2,5568096
2262,INTC,21:30:52.700430,37.175,6290488
2263,FB,21:30:52.700430,147.7,11063247
2264,AAPL,21:30:52.700430,143.79,14173311
2265,IBM,21:30:52.700430,160.16,2464703
2266,MSFT,21:30:52.700430,68.27,33766948
2267,TWTR,21:30:52.700430,16.61,41088263
2268,HPQ,21:30:52.700430,18.77,10215295
2269,GOOGL,21:30:52.700430,892.39,1413105
2270,AMZN,21:30:52.700430,918.38,2653539
2271,YHOO,21:31:54.381508,48.28,7060426
2272,INTC,21:31:54.381508,37.43,1681843
2273,FB,21:31:54.381508,147.34,6444165
2274,AAPL,21:31:54.381508,143.795,8701194
2275,IBM,21:31:54.381508,160.16,2464703
2276,MSFT,21:31:54.381508,68.225,1818421
2277,TWTR,21:31:54.381508,16.61,41088263
2278,HPQ,21:31:54.381508,18.77,9193686
2279,GOOGL,21:31:54.381508,891.44,2142286
2280,AMZN,21:31:54.381508,920.0,910846
